Row.names,Class,Probability,Group,p1p1x,p2p2x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH,h_scvc,DFGStatus
3AC5_A,cidi,1,,0.628852665,0.928805113,0.895180275,32.85841387,17.48660143,10.99799252,8.337025642,0.948913306,1
3AC8_A,cidi,1,,0.483473122,0.932460904,0.92914798,36.31023894,25.34297287,10.39098263,7.91560936,0.975829762,1
3ACJ_A,cidi,1,,0.916401505,0.932204366,0.907974534,31.87561273,18.05354889,11.057477,8.115235329,0.956319506,1
3ACK_A,cidi,0.999,,0.582418501,0.937848151,0.94695995,53.17527324,12.69705727,11.05428505,8.053724289,0.983318915,1
3AD4_A,cidi,1,,0.917454898,0.940039635,0.949399171,42.35680729,17.36897838,11.0304842,8.020776749,0.986302366,1
3AD5_A,cidi,1,,0.93650806,0.936785042,0.905771626,39.40897252,18.22035293,11.22879601,8.148487091,0.951758514,1
3AD6_A,cidi,1,,0.934806228,0.936339557,0.892101158,38.55006364,24.46036479,11.14187527,8.075931549,0.948362599,1
3AG9_A,cidi,0.999,,0.94816947,0.924295247,0.922931302,50.1400631,3.558236869,12.96454334,7.033853531,0.958109332,1
3AGL_A,cidi,1,,0.932252586,0.888819039,0.989125554,25.13103577,19.88288468,11.09661293,7.942587376,0.996535084,1
3AGM_A,cidi,1,,0.946470082,0.930335522,0.98276198,32.64712078,14.96814566,11.3828249,7.681187153,0.99602191,1
3ALN_A,codi,0.931,,0.212539554,0.857448578,0.047043859,161.6337779,122.0632957,16.56575012,13.41636848,0.272353141,1
3ALO_A,codi,0.899,,0.424793661,0.875436544,0.023819087,166.1306419,140.8405513,17.23595047,13.62483406,0.077485649,1
3AMA_A,cidi,1,,0.926933348,0.901564121,0.988169144,34.88099119,29.16298843,11.91499996,7.815500259,0.999763085,1
3AMB_A,cidi,1,,0.933849812,0.900221944,0.993385191,29.59034787,28.93191094,11.92763233,8.10803318,0.999712274,1
3AMY_A,cidi,1,,0.880271971,0.926883757,0.99358254,30.48265834,27.59137012,11.82264137,8.840186119,0.993569277,1
3ANQ_A,cidi,1,,0.963087738,0.903778911,0.943580789,31.06244767,20.83190068,11.4248848,8.254494667,0.973334787,1
3AQV_A,other,0.927,,0.006161739,0.239142537,0.814681273,51.17704437,72.25528795,13.30963993,10.03783035,0.854138006,2
3AXW_A,cidi,1,,0.885552108,0.923193693,0.997377304,43.55495983,21.88520485,11.84519958,8.726251602,0.99270235,1
3B2T_A,cidi,0.999,,0.34204179,0.930227518,0.933019953,29.95689492,16.08003702,10.10574341,7.098519802,0.956947753,1
3B2W_A,cidi,0.939,,0.362556398,0.689014494,0.957220763,36.52461739,23.8618593,10.91636848,8.921190262,0.987921789,1
3B8Q_A,cido,1,,-0.691647172,-0.751272976,0.97273917,36.98455931,18.52470172,10.36607742,9.865998268,0.995096605,0
3B8R_A,cidi,0.931,,0.296023756,0.704174757,0.977845104,48.22732636,17.09044773,9.926921844,8.579587936,0.989054875,1
3BBW_A,codi,0.995,,0.218088657,0.83197087,0.197705482,109.4341799,101.8043136,15.57657146,13.04812622,0.258030677,1
3BCE_A,cidi,1,,0.541914403,0.937024772,0.948752741,35.92675233,18.52055335,11.6136694,7.970664501,0.975898149,1
3BE2_A,cido,0.986,,-0.630141079,-0.70152235,0.976160639,49.6624896,24.23064745,10.59777927,10.07174969,0.99511896,0
3BE9_A,cidi,1,,0.888935924,0.929240704,0.996728372,32.81902923,29.33286907,12.11079502,8.48637104,0.996180434,1
3BEA_A,cido,0.83,,-0.782674789,-0.851667166,0.947398322,39.93070466,27.44013592,10.40014935,7.914258003,0.979508497,0
3BEG_A,cidi,0.967,,0.904506087,0.831707478,0.930774198,36.04132305,25.02741368,12.43822479,9.138989449,0.962151365,1
3BEL_A,codi,0.992,,0.688386559,0.801726162,0.463095409,108.365968,84.42421817,15.32366467,12.03342056,0.361650986,1
3BGQ_A,cidi,0.999,,0.941165686,0.901676655,0.90790342,26.88742213,16.53749958,11.13290119,7.268701553,0.932990185,1
3BGZ_A,cidi,0.999,,0.937705934,0.913097322,0.977926268,30.0787705,23.47156226,11.2990303,7.958999634,0.97674088,1
3BHH_A,cidi,0.948,,0.87278223,0.889416218,0.987740296,66.50930475,16.476757,11.21723461,9.34539032,0.975271864,1
3BHT_A,cidi,1,,0.921026051,0.902927518,0.962053972,41.81772619,8.149183297,11.28431511,7.480077267,0.978182692,1
3BHU_A,cidi,1,,0.903815627,0.906812727,0.964241894,31.55076251,24.8035705,11.11536217,7.545939445,0.978479237,1
3BHV_A,cidi,1,,0.914202631,0.903319657,0.966177296,29.15950703,20.76605524,11.193367,7.32970047,0.979123076,1
3BHY_A,cidi,1,,0.447816223,0.918314695,0.985141896,47.3883988,10.54203653,12.10661888,8.268418312,0.994688488,1
3BKB_A,cidi,1,,0.903207898,0.908970416,0.910116848,45.99593787,14.48190316,9.654356003,7.516853809,0.93744069,1
3BLH_A,cidi,0.998,,0.426650763,0.907884777,0.990011401,58.23600527,14.79602509,12.13830853,8.644105911,0.996546511,1
3BLQ_A,cidi,1,,0.923206449,0.915151954,0.983594432,59.41169941,16.19930448,12.00550652,8.63988781,0.999074327,1
3BLR_A,cidi,1,,0.892213345,0.90992713,0.991943731,56.35655356,16.25466672,12.10005379,8.477332115,0.999040572,1
3BPR_A,codi,0.989,,0.560802221,0.771172404,0.394353964,97.40917921,72.92558426,14.62782288,12.10538769,0.503418321,1
3BQC_A,cidi,1,,0.884976804,0.929285705,0.997095165,31.97679914,19.22956803,11.77545738,8.627566338,0.997301041,1
3BQR_A,cidi,1,,0.935632646,0.932113886,0.998810097,29.13765161,17.46156512,11.95924854,8.60388279,0.997923935,1
3BRB_A,codi,0.886,,0.213407025,0.866032779,0.567810369,110.5074055,67.16915227,15.3827734,13.15162468,0.596436099,1
3BU3_A,cidi,0.995,,0.93399322,0.939642727,0.868320164,36.76329365,17.35061587,10.73218727,8.292344093,0.908253459,1
3BU5_A,cidi,1,,0.944810212,0.938833475,0.883389283,25.59192279,18.67513047,10.64665604,7.956983566,0.939665861,1
3BU6_A,cidi,0.982,,0.934838712,0.935765207,0.844944666,35.06722848,17.37877219,10.68963146,8.705508232,0.907373755,1
3BV2_A,cido,0.733,,-0.821554244,0.769081354,0.99373427,15.96568707,33.80338562,11.74751472,9.547941208,0.995586918,0
3BV3_A,cido,0.717,,-0.803138018,0.77848947,0.988485994,14.54055364,48.87907143,11.9180479,9.643527031,0.993655737,0
3BWF_A,cidi,1,,0.939022124,0.91043961,0.949327393,37.64174343,24.82340068,11.66097546,8.047523499,0.961969681,1
3BWJ_A,cidi,1,,0.948206604,0.908831656,0.980151854,36.61458309,23.73870452,11.31411743,7.621665001,0.992256468,1
3BX5_A,cidi,0.795,,0.181391597,0.654429555,0.994294317,18.87734292,40.13044601,11.49606419,8.755087852,0.994940176,1
3BYM_A,cidi,0.999,,0.938733637,0.92833972,0.89878216,30.3834099,17.46088742,11.21615219,8.372205734,0.951375888,1
3BYO_A,cidi,0.998,,0.929168284,0.932908416,0.915212397,53.94143944,20.08183325,11.32192421,8.015293121,0.966296771,1
3BYS_A,cido,1,,-0.739819109,-0.806011558,0.959214113,36.07867915,22.38544419,10.83194065,9.688177109,0.985485041,0
3BYU_A,cido,1,,-0.741884708,-0.794805527,0.954440685,31.60047164,33.74892031,10.85299492,9.467666626,0.985939377,0
3BZ3_A,cidi,0.544,,0.049929842,0.803751409,0.790900388,42.522676,68.5257926,10.17673588,8.444272995,0.880003136,1
3C13_A,cidi,1,,0.881664395,0.931340396,0.995929428,48.41169327,17.63465664,11.71979141,8.504301071,0.997025626,1
3C1X_A,cido,0.927,,-0.688571811,-0.42822361,0.887251011,49.66583634,21.04292798,11.62805939,10.40806675,0.970602138,0
3C4C_A,codi,0.941,,0.821058571,0.83524549,0.716372986,104.4487277,97.54607861,13.62577248,12.22809029,0.762699283,1
3C4C_B,other,0.672,,-0.88294512,0.627865791,0.929107967,67.24605338,43.49914199,12.13131428,9.596042633,0.947058422,2
3C4E_A,cidi,0.998,,0.941465199,0.91053468,0.975421086,54.10639959,26.79190768,11.42717838,7.99494648,0.970565728,1
3C4F_A,cidi,0.93,,0.291113257,0.709664226,0.964663003,48.4930059,26.07948837,10.54238701,8.348947525,0.992366962,1
3C4W_A,cidi,0.997,,0.909071624,0.893832505,0.969921023,63.48572997,6.930814037,11.31878281,7.254323483,0.983776371,1
3C4X_A,cidi,1,,0.923803806,0.90967977,0.969414304,38.54882172,20.74212354,11.29032421,7.191917896,0.985607203,1
3C4Y_A,cidi,0.969,,0.840071559,0.930398703,0.994770495,58.65627789,35.67253152,12.18479538,9.293026924,0.983858866,1
3C4Z_A,cidi,1,,0.876139045,0.917640448,0.965216321,35.9079674,18.76031059,11.35451889,7.151464462,0.981098592,1
3C50_A,cidi,1,,0.865251303,0.923238635,0.966379262,28.91401202,19.63353869,11.28033447,7.032793045,0.982166459,1
3C51_A,cidi,1,,0.8958233,0.89431864,0.975897929,42.15231857,9.872996545,11.34816074,7.27283287,0.99277202,1
3C5U_A,cidi,0.881,,0.700944185,0.901953459,0.994674498,11.64093462,51.0165573,11.73839188,10.53475857,0.992613767,1
3C7Q_A,cido,0.843,,-0.676538348,-0.251698643,0.977509354,32.43040094,42.10856411,9.888690948,9.468679428,0.998301313,0
3C9W_A,cidi,0.994,,0.942069113,0.919969857,0.964934753,55.04240236,20.09065196,12.30898952,7.158542633,0.972141264,1
3CBL_A,cidi,1,,0.926914513,0.906742692,0.922612648,36.83017261,14.30028432,9.82420826,7.739220142,0.951463213,1
3CC6_A,cidi,0.675,,-0.007247131,0.739168525,0.939676161,60.55137814,16.31812783,11.19634533,8.475404739,0.946283594,1
3CCN_A,codi,0.864,,0.90912056,0.84570843,0.737540085,68.05483501,44.89147117,15.18224812,13.6797533,0.663743816,1
3CD3_A,cidi,1,,0.923089743,0.907124281,0.922378179,34.10848666,10.33006947,9.773763657,7.650756836,0.94450675,1
3CD8_A,codi,0.915,,0.906254709,0.84268266,0.716380425,73.32196387,54.90449701,15.28379536,13.53738022,0.629495693,1
3CEK_A,cidi,0.971,,0.899741292,0.746342838,0.884855243,45.89229693,11.59498026,13.34048271,8.175468445,0.885883531,1
3CGO_A,cidi,0.952,,0.775908172,0.485499382,0.926140392,17.93895693,33.17012751,12.02256489,6.900271416,0.948570801,1
3CIK_A,cidi,0.99,,0.746842027,0.881164193,0.913871991,23.05601022,32.66182241,11.16185284,7.871145248,0.934103617,1
3CKX_A,cidi,0.999,,0.9233675,0.929325402,0.976957492,19.44971989,29.21578046,10.79256344,7.560836315,0.985681449,1
3CLY_A,cidi,1,,0.947259545,0.919724643,0.960621834,48.60092001,15.02894052,10.30501366,7.577951908,0.992187955,1
3COI_A,cidi,0.816,,0.214797676,0.646128774,0.979090283,23.64223162,46.4830215,11.83282471,8.120001793,0.984691149,1
3COK_A,cidi,0.998,,0.775939941,0.926500738,0.969189079,28.43505022,28.54737759,12.34249973,7.345142365,0.983483332,1
3COM_A,cidi,0.983,,0.324263066,0.923588336,0.852154206,34.90249642,15.38934,12.35673809,6.57640028,0.905612398,1
3CP9_A,cido,0.996,,-0.704409659,-0.682170331,0.966776379,83.28348976,15.9167969,10.35218048,10.12928581,0.992967891,0
3CPB_A,cido,0.998,,-0.755720794,-0.785277188,0.965395237,58.87124203,16.96287392,10.39411259,9.505659103,0.992226498,0
3CPC_A,cido,0.991,,-0.760414481,-0.727359653,0.942335135,43.09994872,8.691020285,10.50880051,10.5266819,0.981792229,0
3CQU_A,cidi,1,,0.913807809,0.937638879,0.986763498,29.06953703,17.49665856,11.76428509,7.174411297,0.994599702,1
3CS9_A,cido,1,,-0.730587125,-0.783223808,0.968100861,28.83729663,33.48081487,10.62748718,9.719939232,0.989339606,0
3CTQ_A,cido,0.999,,-0.708974719,-0.78788197,0.999661729,18.56677164,45.30602667,11.47222233,9.960762978,0.994847539,0
3CXW_A,cidi,1,,0.934618056,0.920366704,0.977925715,37.00690938,22.13698898,11.45369911,8.336979866,0.977242337,1
3CY2_A,cidi,1,,0.942594349,0.918697,0.976329861,37.39096766,22.07834967,11.42635727,8.25420475,0.977690358,1
3CY3_A,cidi,1,,0.926214576,0.898484409,0.977704122,42.12063063,17.30804335,11.34150314,8.497037888,0.972693144,1
3D0E_A,cidi,1,,0.900219262,0.923571706,0.986430513,38.24590777,18.60528439,11.67540455,7.904485226,0.999196145,1
3D14_A,cidi,1,,0.94299227,0.923521161,0.928942106,35.23781226,13.96305472,13.48490143,7.769617558,0.966102191,1
3D15_A,cidi,0.993,,0.921469808,0.897184551,0.923915137,40.63614344,25.46471436,13.74088478,8.125024796,0.968602158,1
3D2I_A,cidi,1,,0.889788985,0.913373113,0.919246951,45.41416394,13.09505725,13.58949757,8.014183998,0.971159887,1
3D2K_A,cidi,1,,0.93601203,0.903121352,0.933104676,36.89235019,20.67152994,13.51380634,8.146508217,0.97049586,1
3D4Q_A,cidi,0.999,,0.91252327,0.937677026,0.96419994,30.27229337,18.3742476,11.12906647,8.395357132,0.982415834,1
3D5U_A,cidi,1,,0.960368395,0.930309117,0.980157092,39.44112263,9.478081566,13.1064682,8.27867794,0.996213366,1
3D5V_A,cidi,1,,0.459020078,0.927598178,0.974960931,43.06076052,19.25719377,12.8898325,8.166010857,0.995996488,1
3D5W_A,cidi,1,,0.962009549,0.925802529,0.965634444,43.12308681,20.94237145,13.03446198,8.142866135,0.993418793,1
3D5X_A,cidi,1,,0.931764901,0.926668465,0.978768198,46.378842,21.65376535,13.09342003,8.40178299,0.999193533,1
3D7T_A,cidi,0.926,,0.455298334,0.758314848,0.926304833,77.23379914,17.19119411,12.20537853,8.334155083,0.98199753,1
3D7T_B,other,0.958,,-0.140381649,-0.706396699,0.894968622,50.5448516,44.51058366,10.55345535,6.526395798,0.941260405,2
3D7U_A,cidi,1,,0.90525651,0.939718723,0.960566997,38.90487603,20.98266687,10.6628437,8.499064445,0.990186798,1
3D7Z_A,cidi,0.928,,0.270599455,0.700839579,0.99731334,14.63578886,48.47614634,11.22618675,8.909061432,0.987821171,1
3D83_A,cido,0.998,,-0.774564803,-0.718182504,0.999512819,20.55485605,44.97475456,11.6556015,10.37600994,0.989254913,0
3D94_A,codi,0.832,,0.742772639,0.663017571,0.481068131,78.30113292,61.87412838,12.7726469,10.68590546,0.41420123,1
3D9V_A,cidi,1,,0.948585927,0.911811292,0.988056209,37.96548592,12.09629601,11.80566502,6.808436871,0.999837765,1
3DA6_A,cidi,0.896,,0.835730433,0.586931527,0.832918974,58.94714846,31.17295128,13.4698,7.324272633,0.889542574,1
3DAE_A,cidi,1,,0.849275172,0.907130599,0.969908108,31.23084962,41.86657122,11.60757065,8.014873505,0.992485359,1
3DAJ_A,other,0.875,,0.025038697,-0.454149008,0.859786108,69.04113482,30.48543837,14.28904438,9.831746101,0.781370726,2
3DAK_A,codi,0.792,,0.316420645,0.295918256,0.720521332,73.71408174,69.50253954,14.59998608,10.923069,0.717158645,1
3DB8_A,cidi,1,,0.937746882,0.917158067,0.963849117,45.75137298,22.44305442,12.4699707,8.401205063,0.992063011,1
3DBC_A,cidi,1,,0.915135801,0.914883375,0.963196937,39.78413315,20.71231571,12.19716072,8.195781708,0.993082055,1
3DBD_A,cidi,1,,0.930183113,0.925915539,0.959718587,42.21676134,20.46098624,12.64426422,8.440743446,0.990344204,1
3DBE_A,cidi,0.999,,0.95399332,0.924739897,0.954223283,52.70854054,25.91480831,12.65834141,8.368629456,0.989786101,1
3DBF_A,cidi,1,,0.950243354,0.93493098,0.957911179,41.83883123,27.85963549,12.47084904,8.233447075,0.989272375,1
3DBQ_A,cidi,0.983,,0.884000659,0.725608408,0.947993543,41.2578283,21.38007345,12.86181068,7.996563911,0.901646446,1
3DCV_A,cidi,1,,0.926992893,0.914521694,0.93282072,31.54087279,16.18027498,10.97603035,7.532735348,0.951646279,1
3DDP_A,cidi,1,,0.891204834,0.887052298,0.94994492,33.03059892,18.53933948,11.15137386,7.639190674,0.968564238,1
3DDQ_A,cidi,1,,0.885514796,0.893670321,0.952069535,35.15959745,16.77012706,11.49553204,7.613161087,0.969817198,1
3DFC_B,cidi,1,,0.930739224,0.919021845,0.99325333,45.0284158,24.46050919,11.55084705,8.8126688,0.99991851,1
3DGK_A,cidi,1,,0.926083326,0.921054125,0.990035373,45.86427692,20.87658321,12.0142374,8.660040855,0.999563186,1
3DJ5_A,codi,0.877,,-0.014120629,0.624502301,0.461956569,93.89798834,44.10403636,14.92308998,12.61254406,0.626673859,1
3DJ7_A,cidi,0.999,,0.918493986,0.915471673,0.917580166,45.39385916,5.207614127,13.63129139,7.925695896,0.967935871,1
3DK3_A,other,0.93,,-0.115946583,-0.506188989,0.856571339,64.35314488,63.11985726,10.21973705,8.804478645,0.939433451,2
3DK6_A,other,0.927,,-0.051469393,-0.634895444,0.864484827,66.85598038,65.9295315,10.58840561,8.80328083,0.943337534,2
3DK7_A,other,0.924,,-0.122919977,-0.53518647,0.863414801,68.57763739,64.69588453,10.40438747,8.872457504,0.943632743,2
3DKC_A,codi,0.996,,0.38768363,0.748748064,0.403368917,129.5910154,79.83734726,15.56621933,12.26289177,0.558531763,1
3DKF_A,codi,0.787,,0.907801151,0.864879191,0.657269555,64.93298356,46.70904378,15.04539585,13.74965477,0.776541843,1
3DKG_A,codi,0.911,,0.916032374,0.836760938,0.682835079,122.7887236,158.0389838,15.06747246,13.68891907,0.797307993,1
3DLZ_A,cidi,1,,0.93979758,0.928315401,0.99553126,20.88686881,23.78296346,11.75060844,7.773305893,0.996451313,1
3DND_A,cidi,1,,0.93819356,0.90100497,0.987045853,41.70582287,16.00794088,11.7657032,8.053812027,0.997108557,1
3DNE_A,cidi,0.998,,0.372141302,0.896175802,0.985439362,63.51107574,17.60269816,11.46983528,7.933078766,0.996905513,1
3DOG_A,cidi,1,,0.868369639,0.903177559,0.953443871,39.83906329,14.4635323,11.12855625,7.549567699,0.971797742,1
3DPK_A,cido,0.821,,-0.809844017,-0.855136991,0.938839765,41.24903154,29.57329925,10.58990383,7.775582314,0.979496669,0
3DQW_A,cidi,1,,0.918327332,0.934509933,0.980590889,40.78532128,18.57180208,10.58518696,7.605463505,0.995908422,1
3DQX_A,cidi,1,,0.333179921,0.934402764,0.945548047,36.54528773,19.18017129,10.51677608,7.074872017,0.956973415,1
3DS6_A,cidi,0.975,,0.38919273,0.72292757,0.997472051,11.94630275,50.84684519,12.18372059,8.563742638,0.994703708,1
3DT1_A,cidi,0.96,,0.307669997,0.714760125,0.997448346,18.37224758,46.5385353,11.43733978,8.728253365,0.9943391,1
3DTC_A,codi,0.944,,0.743939698,0.730706632,0.614059692,95.97634492,86.66052056,13.51560688,11.46212864,0.561104775,1
3DTW_A,cido,0.997,,-0.747688353,-0.801504791,0.983530942,42.57675156,27.15192586,10.59870529,9.998890877,0.995946788,0
3DU8_A,cidi,1,,0.943685949,0.923678458,0.990584039,38.66984805,23.62391751,11.15777588,8.334332466,0.998469711,1
3DV3_A,codi,0.988,,0.187489301,0.785898149,-0.216254352,120.7770732,142.3550063,16.03301239,13.87959385,-0.076197045,1
3DY7_A,codi,0.997,,0.231624722,0.76218009,-0.122380367,116.2937254,96.30815298,16.06272697,13.75630379,0.025994254,1
3E3B_X,cidi,0.978,,0.89906162,0.896327496,0.992489647,77.84557654,37.01529243,12.3414011,9.146568298,0.980665005,1
3E5A_A,cidi,1,,0.907149255,0.926043987,0.959602054,42.74526571,24.62549299,13.08150673,8.714993477,0.993352139,1
3E62_A,cidi,0.98,,0.846948743,0.941395283,0.953502663,59.98451741,26.80777063,10.93304062,9.198883057,0.976101852,1
3E63_A,cidi,0.992,,0.84849596,0.940677941,0.9479198,38.59722748,28.00997104,10.90534878,9.18161869,0.970843089,1
3E64_A,cidi,0.985,,0.84949255,0.940999746,0.948592485,50.40694954,27.94792156,10.9337492,9.207846642,0.972370714,1
3E7O_A,cidi,0.99,,0.886422932,0.562257886,0.97814949,9.043194252,42.0487326,11.91205025,7.412078857,0.9924981,1
3E7V_A,cidi,0.999,,0.840295434,0.925229669,0.993619703,27.36484382,20.33597379,11.54413891,8.081997871,0.994509798,1
3E87_A,cidi,1,,0.884581149,0.927875459,0.985646102,32.25398786,16.20868956,11.80875969,7.389966011,0.997726178,1
3E88_A,cidi,1,,0.956806719,0.934435964,0.987151383,33.57711953,22.47234318,11.76662922,7.671974659,0.999417876,1
3E8C_A,cidi,1,,0.940172315,0.88347137,0.988876828,37.76082955,24.82881707,11.49034882,8.234410286,0.998020635,1
3E8D_A,cidi,1,,0.94809562,0.931531012,0.98814598,46.5295408,24.50042858,11.80992126,7.367062092,0.997661845,1
3E8E_A,cidi,0.973,,0.937083662,0.871079743,0.990450757,48.99094076,14.57030826,11.31393814,8.023822784,0.998128203,1
3E8N_A,codi,0.991,,0.253066063,0.775149465,-0.159747015,111.4328571,122.7404635,16.17934799,13.92845821,-0.033853303,1
3E92_A,cidi,0.946,,0.47169733,0.705495715,0.99788471,32.0830609,22.9173855,11.18719006,8.76660347,0.990398818,1
3E93_A,cido,0.986,,-0.769315541,-0.755252659,0.998404226,48.10385508,8.500220682,11.65817833,9.984374046,0.986375792,0
3EFL_A,cido,0.994,,-0.70707798,-0.673684716,0.977406023,54.67113925,20.40030957,10.07644844,9.713813782,0.996167697,0
3EH9_A,cidi,1,,0.946097434,0.926115751,0.995207202,44.13895487,13.45226066,11.91868019,8.860608101,0.998463923,1
3EHA_A,cidi,1,,0.927369654,0.916643322,0.992348003,42.94761468,9.017705379,11.64748001,8.915930748,0.999904876,1
3EID_A,cidi,1,,0.948357165,0.898366272,0.95081762,43.62652601,2.501973102,11.44239807,7.539536953,0.969411325,1
3EJ1_A,cidi,1,,0.929644883,0.922252059,0.954735627,42.70949394,2.962505369,11.22834873,7.488135338,0.97379805,1
3EKK_A,codi,0.62,,0.250094295,0.824531496,0.633751341,47.97728295,45.88210499,11.55024815,10.45852757,0.741003061,1
3EKN_A,other,0.861,,0.888475537,-0.055381559,0.797591689,35.14906544,37.62567255,10.97584057,8.97567749,0.859406644,2
3ELJ_A,cidi,0.968,,0.817961276,0.603797495,0.928491389,30.47534444,24.17517956,11.93514919,7.053099632,0.982252608,1
3EMG_A,cidi,1,,0.470384836,0.924200118,0.972592906,32.99222131,24.33461947,10.7904644,8.028333664,0.99222756,1
3EN4_A,cidi,1,,0.683325768,0.92657733,0.938630525,29.19909454,12.86907743,10.77848053,7.685749531,0.97246108,1
3EN7_A,codi,0.84,,0.921384275,0.87244761,0.559765215,104.2482882,95.64224996,14.98329067,11.94884872,0.786331196,1
3ENM_A,other,0.865,,-0.418010175,0.147762641,0.498665977,78.25479704,55.88628666,16.04125595,8.626706123,0.557440633,2
3EOC_A,cidi,1,,0.925636649,0.900670826,0.956861824,38.69268259,12.32932505,11.35479927,7.706317902,0.975143356,1
3EQB_A,codi,0.985,,0.241143107,0.78876245,-0.190136992,91.94261867,91.65294956,16.25609016,13.95702076,-0.041975165,1
3EQC_A,codi,0.979,,0.183883071,0.756751895,0.017457696,73.5435857,79.54084915,16.22702789,13.64685631,0.051084421,1
3EQD_A,codi,0.989,,0.308913767,0.765484035,0.098102112,104.0253864,137.2614243,16.09361839,13.63764,0.08135549,1
3EQF_A,codi,0.989,,0.828921556,0.834972858,0.096024168,96.06258829,114.4575481,15.73445606,14.580163,0.085026085,1
